Employee ID,Title,BusinessUnit,EmployeeStatus,EmployeeType,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost,Age
3052,Production Technician II,CCDR,Active,Full-Time,White,Single,Fully Meets,5,22-07-2023,5,1,3,01-Oct-22,Technical Skills,External,Incomplete,3,824.73,72
3053,Production Technician II,SVG,Active,Part-Time,Asian,Widowed,Fully Meets,2,03-02-2023,2,1,3,04-Jul-23,Communication Skills,External,Failed,2,588.35,62
3054,Production Technician I,SVG,Active,Contract,White,Married,Fully Meets,1,14-11-2022,5,5,2,07-Jun-23,Leadership Development,External,Incomplete,5,144.66,71
3056,Production Technician I,MSC,Active,Part-Time,Other,Divorced,Fully Meets,5,08-04-2023,5,5,2,20-Jun-23,Communication Skills,External,Passed,1,535.51,79
3059,Production Technician I,WBL,Active,Part-Time,White,Widowed,Fully Meets,1,28-03-2023,2,1,3,10-Jul-23,Communication Skills,External,Completed,1,164.35,49
3060,Production Technician I,NEL,Active,Part-Time,Asian,Widowed,Fully Meets,2,14-09-2022,5,2,4,30-Aug-22,Customer Service,Internal,Failed,3,165.67,69
3061,Production Technician I,PL,Active,Part-Time,Other,Married,Fully Meets,4,19-07-2023,5,1,3,10-Sep-22,Technical Skills,External,Incomplete,5,602.56,67
3062,Production Technician I,BPC,Active,Part-Time,Asian,Divorced,Fully Meets,1,20-05-2023,3,4,1,26-Jul-23,Leadership Development,Internal,Passed,1,312.91,35
3063,Production Technician I,CCDR,Active,Contract,Other,Widowed,Fully Meets,5,06-10-2022,1,5,1,28-Sep-22,Project Management,External,Failed,3,767.52,38
3064,Production Technician I,SVG,Active,Contract,Other,Divorced,Fully Meets,4,02-12-2022,2,2,5,31-Jul-23,Project Management,Internal,Incomplete,5,166.35,61
3065,Production Technician I,EW,Active,Part-Time,Black,Divorced,Fully Meets,4,01-12-2022,3,1,2,11-Jun-23,Project Management,Internal,Incomplete,1,997.24,45
3066,Production Technician I,MSC,Active,Full-Time,Hispanic,Divorced,Fully Meets,1,04-12-2022,5,4,1,18-Oct-22,Communication Skills,External,Failed,3,258.73,55
3067,Production Technician I,TNS,Active,Part-Time,Hispanic,Single,Fully Meets,4,26-12-2022,3,1,2,01-Sep-22,Communication Skills,External,Completed,1,483.26,37
3068,Production Technician I,PYZ,Terminated,Full-Time,Asian,Single,Fully Meets,5,12-05-2023,3,2,1,18-Nov-22,Customer Service,External,Completed,3,261.81,75
3069,Production Technician II,WBL,Active,Full-Time,White,Married,Fully Meets,4,14-05-2023,1,2,3,10-May-23,Technical Skills,External,Incomplete,1,767.33,20
3070,Production Technician II,BPC,Active,Full-Time,White,Divorced,Fully Meets,1,15-04-2023,1,5,4,05-Dec-22,Communication Skills,External,Failed,5,848.76,47
3071,Production Technician II,CCDR,Active,Full-Time,Black,Married,Fully Meets,2,19-09-2022,1,4,2,30-May-23,Project Management,External,Incomplete,4,647.01,66
3072,Production Technician II,EW,Active,Full-Time,Asian,Divorced,Fully Meets,1,01-11-2022,2,4,1,19-Jan-23,Project Management,Internal,Failed,1,230.6,37
3073,Production Technician II,MSC,Terminated,Contract,Black,Single,Fully Meets,4,03-01-2023,2,3,5,28-Jan-23,Customer Service,Internal,Completed,1,681.4,35
3074,Production Technician II,NEL,Terminated,Contract,Hispanic,Single,Fully Meets,1,23-10-2022,1,3,2,03-Jul-23,Leadership Development,Internal,Passed,1,356.98,57
3075,Production Technician II,PL,Active,Full-Time,Other,Single,Fully Meets,5,20-07-2023,5,3,1,20-Feb-23,Leadership Development,External,Completed,4,602.12,54
3076,Production Technician II,PYZ,Active,Part-Time,White,Married,Fully Meets,5,08-10-2022,2,1,5,14-Nov-22,Communication Skills,External,Passed,5,547.83,25
3077,Production Technician I,CCDR,Active,Contract,Hispanic,Married,Fully Meets,1,05-07-2023,2,1,2,31-Oct-22,Project Management,External,Failed,3,726.88,64
3078,Production Technician I,SVG,Active,Contract,Black,Widowed,Fully Meets,1,28-01-2023,1,1,5,05-Mar-23,Leadership Development,Internal,Completed,1,548.95,61
3081,Production Technician I,TNS,Active,Part-Time,White,Widowed,Fully Meets,2,20-04-2023,3,3,1,28-Aug-22,Customer Service,Internal,Completed,2,316.38,40
3082,Production Technician I,PYZ,Active,Part-Time,Other,Single,Fully Meets,1,30-07-2023,4,3,4,15-May-23,Project Management,External,Incomplete,4,696.51,34
3083,Production Technician I,WBL,Active,Contract,Asian,Widowed,Fully Meets,2,24-02-2023,4,4,3,08-May-23,Technical Skills,External,Completed,2,413.66,56
3084,Production Technician I,NEL,Active,Part-Time,Black,Widowed,Fully Meets,4,06-12-2022,5,3,3,14-Mar-23,Customer Service,External,Completed,5,109.14,24
3085,Production Technician I,PL,Active,Full-Time,Asian,Single,Fully Meets,2,10-12-2022,4,3,5,23-Feb-23,Technical Skills,External,Failed,2,855.84,57
3086,Production Technician I,BPC,Active,Part-Time,Asian,Divorced,Fully Meets,1,13-07-2023,4,2,2,27-Jun-23,Communication Skills,Internal,Incomplete,2,288.09,32
3087,Production Technician I,CCDR,Active,Contract,Black,Married,Fully Meets,4,23-08-2022,4,3,4,08-Jul-23,Communication Skills,Internal,Passed,2,776.34,75
3088,Production Technician I,SVG,Active,Part-Time,Other,Married,Fully Meets,5,05-11-2022,5,3,5,25-May-23,Customer Service,External,Incomplete,3,732.88,78
3089,Production Technician I,EW,Active,Contract,Black,Single,Fully Meets,4,08-06-2023,5,3,5,02-Jan-23,Leadership Development,Internal,Failed,4,788.1,57
3090,Production Technician I,MSC,Active,Part-Time,Black,Married,Fully Meets,5,15-01-2023,3,2,4,24-Nov-22,Technical Skills,Internal,Incomplete,4,284.29,66
3091,Production Technician I,TNS,Terminated,Contract,White,Single,Fully Meets,5,10-02-2023,2,2,4,10-Nov-22,Project Management,External,Completed,5,872.29,61
3092,Production Technician II,TNS,Active,Contract,Other,Married,Fully Meets,2,15-04-2023,4,4,1,07-Oct-22,Leadership Development,Internal,Passed,1,372.99,41
3093,Production Technician II,PYZ,Active,Full-Time,Asian,Divorced,Fully Meets,2,31-12-2022,3,4,5,25-Apr-23,Communication Skills,Internal,Passed,5,229.87,43
3094,Production Technician II,WBL,Active,Contract,Other,Widowed,Fully Meets,1,26-04-2023,2,3,1,01-Mar-23,Project Management,Internal,Failed,2,544.31,58
3095,Production Technician II,NEL,Active,Contract,Other,Divorced,Fully Meets,4,21-07-2023,5,2,3,26-Aug-22,Communication Skills,Internal,Failed,4,461.79,79
3096,Production Technician II,PL,Terminated,Contract,Hispanic,Single,Fully Meets,5,05-05-2023,1,3,2,29-Apr-23,Technical Skills,Internal,Failed,1,108.99,45
3097,Production Technician II,BPC,Terminated,Part-Time,White,Married,Fully Meets,4,08-09-2022,5,3,4,30-Dec-22,Project Management,Internal,Incomplete,5,166.08,59
3098,Production Technician II,CCDR,Active,Full-Time,Black,Widowed,Fully Meets,4,23-05-2023,3,5,4,04-Oct-22,Leadership Development,External,Passed,1,801.69,77
3099,Production Technician I,CCDR,Active,Full-Time,Black,Divorced,Exceeds,4,07-09-2022,5,4,4,31-May-23,Technical Skills,Internal,Passed,4,355.34,57
3100,Production Technician I,SVG,Active,Contract,White,Single,Fully Meets,5,25-04-2023,1,5,2,16-Jul-23,Technical Skills,External,Incomplete,4,136.94,70
3101,Production Technician I,EW,Active,Full-Time,Asian,Single,Fully Meets,2,08-06-2023,5,4,1,21-May-23,Technical Skills,Internal,Completed,4,849.63,62
3104,Production Technician I,PYZ,Active,Contract,Black,Married,Fully Meets,2,11-10-2022,5,2,3,02-Aug-23,Project Management,Internal,Incomplete,3,852.79,78
3105,Production Technician I,WBL,Active,Full-Time,Black,Married,Fully Meets,1,31-10-2022,2,1,2,30-Aug-22,Technical Skills,External,Failed,3,805.93,77
3106,Production Technician I,NEL,Active,Part-Time,Hispanic,Divorced,Fully Meets,4,29-04-2023,5,1,2,06-May-23,Communication Skills,External,Incomplete,3,957.31,20
3107,Production Technician I,PL,Active,Full-Time,Black,Widowed,Fully Meets,4,10-12-2022,2,1,4,16-May-23,Leadership Development,Internal,Failed,1,855.26,50
3108,Production Technician I,BPC,Active,Full-Time,Hispanic,Married,Fully Meets,2,15-07-2023,1,4,1,07-Jul-23,Customer Service,External,Completed,1,755.13,76
3109,Production Technician I,CCDR,Active,Full-Time,White,Married,PIP,2,06-10-2022,1,2,1,12-Jun-23,Customer Service,External,Failed,1,260.84,19
3110,Production Technician I,SVG,Active,Contract,Hispanic,Single,Fully Meets,2,30-12-2022,1,2,1,29-Oct-22,Technical Skills,External,Completed,3,299.97,66
3111,Production Technician I,EW,Active,Part-Time,Other,Divorced,Fully Meets,1,27-07-2023,2,5,2,06-Jun-23,Leadership Development,Internal,Incomplete,1,374.9,60
3112,Production Technician I,MSC,Terminated,Part-Time,Asian,Single,Fully Meets,4,20-02-2023,5,2,3,23-Sep-22,Technical Skills,Internal,Passed,5,168.79,75
3113,Production Technician II,TNS,Active,Contract,White,Divorced,Fully Meets,4,07-10-2022,5,2,5,19-Nov-22,Leadership Development,Internal,Passed,5,236.27,38
3114,Production Technician II,PYZ,Active,Contract,Asian,Divorced,Fully Meets,2,24-08-2022,2,2,2,10-Jan-23,Technical Skills,Internal,Passed,5,569.5,61
3115,Production Technician II,WBL,Active,Contract,Hispanic,Divorced,Fully Meets,4,29-06-2023,1,3,5,02-Jul-23,Technical Skills,Internal,Incomplete,3,386.26,57
3116,Production Technician II,NEL,Active,Part-Time,Hispanic,Married,Fully Meets,5,18-03-2023,2,1,4,23-Aug-22,Project Management,External,Failed,4,323.12,40
3117,Production Technician II,PL,Active,Part-Time,White,Married,Fully Meets,2,30-08-2022,2,3,1,16-Apr-23,Communication Skills,External,Passed,5,461.57,78
3118,Production Technician II,BPC,Terminated,Part-Time,Black,Divorced,Fully Meets,2,25-10-2022,3,2,3,06-Nov-22,Technical Skills,External,Incomplete,2,543.74,63
3119,Production Technician I,NEL,Active,Part-Time,Other,Single,Fully Meets,5,23-12-2022,4,5,2,26-Feb-23,Leadership Development,External,Passed,1,899.2,28
3120,Production Technician I,PL,Active,Part-Time,Asian,Widowed,Fully Meets,4,10-04-2023,1,5,3,05-Jul-23,Project Management,External,Incomplete,2,144.25,75
3121,Production Technician I,PYZ,Active,Part-Time,Black,Single,Fully Meets,4,13-04-2023,4,1,3,22-Apr-23,Leadership Development,External,Failed,1,854.54,73
3123,Production Technician I,TNS,Active,Full-Time,Hispanic,Married,Fully Meets,4,12-07-2023,5,2,2,01-Jan-23,Communication Skills,External,Failed,4,479.0,70
3126,Production Technician I,WBL,Active,Contract,Black,Divorced,Fully Meets,2,19-08-2022,4,5,1,21-Jul-23,Communication Skills,External,Passed,4,667.54,44
3127,Production Technician I,NEL,Active,Part-Time,White,Married,Fully Meets,2,09-04-2023,4,5,5,19-Feb-23,Project Management,External,Failed,5,309.74,31
3128,Production Technician I,PL,Active,Part-Time,Black,Widowed,Fully Meets,2,25-04-2023,3,5,4,28-Feb-23,Communication Skills,Internal,Completed,1,830.63,45
3129,Production Technician I,BPC,Active,Full-Time,Black,Widowed,Fully Meets,5,31-03-2023,4,2,4,11-Jun-23,Technical Skills,Internal,Incomplete,4,277.31,34
3130,Production Technician I,CCDR,Active,Part-Time,Black,Widowed,Fully Meets,5,28-12-2022,4,3,3,21-Mar-23,Customer Service,Internal,Incomplete,3,501.5,39
3131,Production Technician I,SVG,Active,Contract,Hispanic,Single,Fully Meets,2,07-08-2022,3,2,5,15-Jan-23,Leadership Development,Internal,Completed,3,937.85,67
3132,Production Technician I,EW,Active,Full-Time,Asian,Divorced,Fully Meets,4,19-06-2023,2,2,1,16-Mar-23,Communication Skills,Internal,Incomplete,3,134.92,41
3133,Production Technician I,MSC,Terminated,Contract,White,Married,Fully Meets,5,21-09-2022,1,5,1,10-Oct-22,Communication Skills,External,Incomplete,3,946.99,64
3134,Production Technician II,TNS,Active,Part-Time,Hispanic,Married,Exceeds,5,20-11-2022,3,2,1,18-Mar-23,Technical Skills,External,Completed,4,945.68,71
3135,Production Technician II,BPC,Active,Part-Time,White,Single,Fully Meets,4,24-10-2022,1,2,1,28-Jan-23,Communication Skills,Internal,Passed,5,142.21,27
3136,Production Technician II,CCDR,Active,Full-Time,Hispanic,Married,Fully Meets,4,21-06-2023,5,3,5,22-Nov-22,Project Management,External,Failed,2,386.95,25
3137,Production Technician II,EW,Terminated,Contract,Other,Single,Fully Meets,2,23-03-2023,1,2,4,11-Jun-23,Technical Skills,External,Passed,4,641.68,23
3138,Production Technician II,MSC,Terminated,Contract,Black,Single,Fully Meets,4,10-07-2023,5,3,1,26-Jul-23,Project Management,Internal,Failed,2,295.67,35
3139,Production Technician II,NEL,Active,Part-Time,Asian,Single,Fully Meets,4,29-11-2022,3,2,1,23-Apr-23,Communication Skills,External,Completed,4,649.64,50
3140,Production Technician I,PL,Active,Contract,Hispanic,Widowed,Fully Meets,5,07-05-2023,1,1,1,12-Dec-22,Technical Skills,External,Failed,1,402.77,32
3141,Production Technician I,BPC,Active,Full-Time,Black,Married,Exceeds,2,16-02-2023,3,1,4,01-Apr-23,Leadership Development,Internal,Incomplete,3,311.92,51
3142,Production Technician I,CCDR,Active,Full-Time,White,Single,Fully Meets,4,10-08-2022,4,5,1,09-Jan-23,Communication Skills,External,Incomplete,5,730.99,72
3143,Production Technician I,SVG,Active,Full-Time,Black,Widowed,Fully Meets,2,31-07-2023,1,4,1,22-May-23,Project Management,Internal,Incomplete,3,330.04,71
3144,Production Technician I,EW,Active,Contract,Hispanic,Married,Exceeds,2,18-12-2022,3,4,3,15-Jul-23,Communication Skills,Internal,Passed,3,848.99,65
3146,Production Technician I,TNS,Active,Part-Time,White,Widowed,Fully Meets,4,05-09-2022,5,1,1,06-Mar-23,Technical Skills,External,Passed,5,560.03,40
3147,Production Technician I,PYZ,Active,Contract,Hispanic,Divorced,Fully Meets,5,24-07-2023,2,2,5,20-Dec-22,Project Management,External,Completed,4,820.65,24
3148,Production Technician I,WBL,Active,Full-Time,White,Single,Exceeds,2,24-06-2023,4,5,1,10-Apr-23,Communication Skills,External,Completed,2,727.06,70
3149,Production Technician I,NEL,Active,Full-Time,Black,Single,Exceeds,2,31-03-2023,2,1,4,07-Jul-23,Customer Service,Internal,Failed,2,858.12,38
3150,Production Technician I,PL,Active,Full-Time,Asian,Widowed,Fully Meets,2,29-08-2022,3,2,2,28-Jan-23,Customer Service,External,Failed,4,781.04,67
3151,Production Technician I,BPC,Active,Part-Time,White,Widowed,Exceeds,4,24-02-2023,3,3,1,06-Oct-22,Project Management,Internal,Passed,2,978.88,57
3152,Production Technician I,CCDR,Active,Contract,Black,Widowed,Exceeds,5,28-04-2023,1,3,1,24-Mar-23,Communication Skills,Internal,Failed,4,955.95,69
3153,Production Technician I,SVG,Active,Part-Time,Other,Single,Fully Meets,4,04-11-2022,1,5,3,11-Jul-23,Communication Skills,External,Passed,5,897.64,25
3154,Production Technician I,EW,Active,Full-Time,Black,Single,Fully Meets,2,03-06-2023,1,3,5,25-May-23,Customer Service,External,Passed,4,418.08,70
3155,Production Technician I,MSC,Terminated,Contract,Black,Married,Fully Meets,2,18-08-2022,2,5,4,27-Aug-22,Communication Skills,External,Failed,5,336.64,69
3156,Production Technician II,MSC,Terminated,Contract,Black,Married,Fully Meets,5,27-01-2023,4,2,2,02-Apr-23,Communication Skills,External,Failed,4,171.46,57
3157,Production Technician II,TNS,Active,Contract,White,Divorced,Exceeds,5,11-04-2023,4,1,3,26-May-23,Project Management,Internal,Incomplete,3,401.9,35
3158,Production Technician II,PYZ,Active,Part-Time,Hispanic,Divorced,Exceeds,2,02-02-2023,1,1,3,19-Dec-22,Communication Skills,Internal,Passed,5,266.62,47
3159,Production Technician II,WBL,Active,Full-Time,Asian,Married,Fully Meets,4,23-04-2023,1,1,2,19-Apr-23,Technical Skills,External,Failed,2,913.36,40
3160,Production Technician II,NEL,Active,Full-Time,Other,Single,Exceeds,4,20-08-2022,5,5,3,11-Jan-23,Leadership Development,Internal,Failed,3,619.29,68
3161,Production Technician II,PL,Terminated,Full-Time,Black,Divorced,Fully Meets,1,15-07-2023,1,5,4,15-Sep-22,Customer Service,External,Passed,3,398.98,40
3162,Production Technician II,BPC,Active,Part-Time,White,Single,Fully Meets,5,20-03-2023,4,4,2,24-Jul-23,Technical Skills,Internal,Failed,5,569.76,23
3163,Production Technician I,PL,Active,Contract,Black,Married,Fully Meets,4,19-03-2023,2,4,5,01-Oct-22,Project Management,Internal,Passed,4,807.32,40
3164,Production Technician I,BPC,Terminated,Full-Time,Other,Married,Fully Meets,5,02-10-2022,4,2,3,10-Feb-23,Project Management,External,Passed,3,981.17,25
3165,Production Technician I,CCDR,Active,Part-Time,Black,Single,Fully Meets,2,17-06-2023,1,5,5,28-Aug-22,Leadership Development,External,Failed,4,972.9,25
3166,Production Technician I,SVG,Active,Part-Time,White,Single,Exceeds,2,26-01-2023,2,4,1,27-Jan-23,Project Management,Internal,Incomplete,4,928.71,26
3167,Production Technician I,EW,Active,Full-Time,Other,Divorced,Exceeds,4,27-02-2023,5,2,1,15-Jan-23,Leadership Development,External,Passed,1,975.21,76
3169,Production Technician I,TNS,Active,Part-Time,Other,Single,Exceeds,4,27-04-2023,3,2,3,25-Feb-23,Communication Skills,Internal,Completed,4,109.96,68
3170,Production Technician I,PYZ,Active,Full-Time,Asian,Married,Fully Meets,2,28-11-2022,1,3,2,28-Aug-22,Technical Skills,External,Failed,2,361.28,30
3171,Production Technician I,WBL,Active,Part-Time,White,Widowed,Fully Meets,5,08-01-2023,4,1,5,30-Jun-23,Leadership Development,External,Failed,4,248.66,25
3172,Production Technician I,NEL,Active,Contract,Asian,Divorced,Fully Meets,4,02-09-2022,2,3,1,25-Dec-22,Customer Service,External,Failed,5,742.18,36
3173,Production Technician I,PL,Active,Contract,Asian,Married,Fully Meets,1,13-07-2023,5,4,3,01-Jun-23,Communication Skills,External,Incomplete,3,573.31,65
3174,Production Technician I,BPC,Active,Full-Time,Hispanic,Single,Fully Meets,5,02-01-2023,1,5,5,09-Dec-22,Communication Skills,External,Completed,4,860.91,61
3175,Production Technician I,CCDR,Active,Full-Time,Asian,Single,Fully Meets,1,03-02-2023,5,4,1,22-May-23,Technical Skills,External,Failed,4,686.77,76
3176,Production Technician I,SVG,Active,Full-Time,Other,Widowed,Exceeds,1,09-02-2023,5,3,5,24-Jan-23,Leadership Development,External,Passed,5,638.26,18
3177,Production Technician I,EW,Terminated,Full-Time,Asian,Single,Fully Meets,1,20-04-2023,3,4,2,25-Mar-23,Leadership Development,External,Incomplete,2,423.71,19
3178,Production Technician II,MSC,Terminated,Part-Time,White,Married,PIP,1,07-10-2022,5,2,1,02-May-23,Communication Skills,Internal,Incomplete,3,708.78,30
3179,Production Technician II,TNS,Active,Full-Time,Black,Divorced,Fully Meets,2,27-05-2023,5,2,1,03-May-23,Leadership Development,Internal,Passed,2,376.96,79
3180,Production Technician II,PYZ,Terminated,Full-Time,Hispanic,Divorced,Fully Meets,4,30-01-2023,2,1,1,03-Jul-23,Project Management,External,Completed,1,829.59,22
3181,Production Technician II,WBL,Active,Contract,Other,Single,Fully Meets,4,05-04-2023,5,4,1,13-Jan-23,Leadership Development,Internal,Incomplete,4,900.21,60
3182,Production Technician II,NEL,Active,Contract,White,Married,PIP,2,15-08-2022,3,3,4,02-May-23,Technical Skills,Internal,Passed,2,825.61,52
3183,Production Technician II,PL,Terminated,Full-Time,Other,Single,PIP,3,06-05-2023,1,1,4,28-Jul-23,Customer Service,External,Completed,1,205.22,69
3184,Production Technician I,MSC,Active,Part-Time,Hispanic,Single,PIP,5,03-07-2023,3,1,4,09-Sep-22,Technical Skills,Internal,Failed,3,441.79,50
3185,Production Technician I,NEL,Terminated,Contract,Other,Divorced,PIP,2,20-08-2022,5,4,5,28-Nov-22,Communication Skills,External,Passed,3,491.87,21
3186,Production Technician I,PL,Active,Part-Time,Black,Divorced,Fully Meets,2,12-06-2023,5,2,3,10-Apr-23,Technical Skills,Internal,Failed,4,927.48,54
